Score,Lineup,score2,vari
3.0,"['2', '1', '8', '4', '3', '6', '10', '5', '13']",3.712410863361405,8.42662615669263
4.0,"['2', '1', '8', '4', '3', '6', '5', '10', '15']",3.902807953631591,8.782425998980703
4.0,"['2', '1', '4', '8', '5', '6', '12', '10', '15']",3.82620581780244,8.67480496894092
4.0,"['2', '1', '8', '4', '3', '6', '13', '11', '15']",3.9600963981883326,8.937229292433596
0.0,"['2', '4', '6', '8', '5', '12', '11', '10', '15']",3.973955721662307,9.116274530074765
10.0,"['2', '4', '1', '8', '6', '5', '13', '18', '10']",3.6276864648226956,8.243148047372959
2.0,"['12', '4', '1', '5', '18', '11', '13', '15', '10']",3.57576946866461,8.180064084106808
4.0,"['2', '4', '1', '8', '6', '5', '13', '18', '10']",3.6276864648226956,8.243148047372959
1.0,"['2', '4', '1', '8', '5', '20', '15', '13', '10']",3.7088387736717623,8.52302580437137
4.0,"['2', '4', '1', '12', '5', '6', '18', '11', '15']",3.7001757436467515,8.416972818666041
6.0,"['5', '4', '1', '8', '6', '12', '18', '10', '15']",3.7244234606018143,8.425412460183571
3.0,"['2', '4', '1', '8', '5', '13', '18', '10', '15']",3.638082994077059,8.29293058420406
9.0,"['2', '4', '1', '8', '5', '6', '10', '13', '11']",3.9007987216593825,8.948501112818084
1.0,"['2', '4', '1', '8', '5', '6', '10', '18', '15']",3.8173541165767677,8.68052310638524
1.0,"['2', '4', '8', '5', '7', '6', '10', '13', '11']",3.8484206862927715,8.854803464695838
1.0,"['4', '1', '12', '5', '8', '6', '10', '18', '13']",3.506368364383623,8.083113601858424
4.0,"['2', '4', '1', '8', '5', '7', '12', '10', '18']",3.420355151514112,7.699672150668764
3.0,"['4', '8', '1', '5', '2', '11', '7', '10', '13']",3.72338809454736,8.553458757770176
6.0,"['5', '4', '1', '2', '6', '12', '18', '10', '15']",3.5971224084251405,8.118853600072676
9.0,"['5', '4', '1', '2', '11', '8', '10', '7', '13']",3.7478480774327516,8.574945863389596
4.0,"['5', '4', '2', '6', '8', '11', '10', '7', '13']",3.8622918852821995,8.908148922250284
3.0,"['5', '4', '2', '1', '8', '7', '3', '15', '13']",3.662520560250346,8.299493396501465
0.0,"['5', '4', '8', '1', '2', '3', '10', '7', '12']",3.5280689114952906,7.938131878000744
1.0,"['5', '4', '1', '2', '6', '8', '10', '15', '13']",3.8916451841246213,8.92218376273418
0.0,"['5', '4', '1', '2', '6', '8', '10', '7', '3']",3.718570068528064,8.323762758497216
6.0,"['5', '4', '2', '8', '11', '7', '3', '10', '13']",3.7184867166428126,8.51399880467478
4.0,"['5', '4', '1', '8', '11', '7', '3', '12', '13']",3.5958188643749573,8.152851138989147
1.0,"['5', '4', '1', '7', '8', '2', '10', '3', '13']",3.5525679168599664,8.029030265014573
2.0,"['5', '4', '1', '8', '11', '3', '10', '2', '15']",3.950120541311886,8.948555168540661
8.0,"['3', '4', '1', '8', '5', '7', '10', '2', '13']",3.5436306175166723,7.974162486577521
