Score,Lineup,score2,vari
2.0,"['4', '2', '9', '5', '3', '6', '12', '10', '17']",5.164640488353435,12.899109339745564
4.0,"['8', '4', '9', '2', '5', '1', '3', '6', '12']",4.664562586138745,11.18157887295795
7.0,"['8', '4', '2', '5', '6', '3', '1', '18', '10']",4.383593376755434,10.508289037634121
6.0,"['8', '4', '2', '5', '3', '6', '1', '11', '7']",4.459833853488326,10.50004910342708
3.0,"['8', '4', '6', '2', '1', '5', '7', '3', '10']",4.431653669639827,10.61416176792084
2.0,"['8', '4', '6', '2', '3', '5', '7', '11', '10']",4.517049441175124,10.652007218629258
2.0,"['8', '3', '4', '2', '1', '5', '11', '6', '12']",4.313750770662043,10.229220981032658
2.0,"['8', '3', '4', '2', '6', '5', '11', '10', '7']",4.527405882392426,10.715419144923423
7.0,"['8', '3', '4', '2', '6', '1', '12', '16', '7']",4.1174779740949825,9.780618605123465
0.0,"['8', '6', '4', '2', '16', '5', '11', '10', '7']",4.609925091509295,10.94112074210734
2.0,"['8', '3', '4', '2', '6', '5', '11', '16', '7']",4.476911887827612,10.567586424633582
6.0,"['8', '3', '9', '2', '5', '10', '12', '7', '17']",5.1771120077649035,13.055583329013785
4.0,"['8', '4', '9', '2', '5', '3', '6', '11', '7']",4.908263063449381,11.648111558114994
7.0,"['8', '4', '9', '2', '5', '3', '6', '11', '12']",4.7607459475291085,11.293585399851406
12.0,"['8', '3', '4', '2', '5', '10', '12', '7', '17']",4.761687586448241,11.852420743112681
0.0,"['8', '4', '9', '2', '5', '6', '3', '11', '10']",4.987039569191831,11.93688708504806
6.0,"['8', '4', '9', '2', '5', '6', '3', '11', '10']",4.987039569191831,11.93688708504806
2.0,"['8', '4', '9', '2', '5', '6', '3', '1', '12']",4.6749881530057715,11.24334732023404
0.0,"['8', '4', '2', '5', '1', '11', '3', '6', '12']",4.327554824140667,10.217417043143023
6.0,"['8', '4', '9', '2', '5', '6', '11', '10', '7']",5.066014664056874,12.160788767441858
4.0,"['8', '4', '9', '2', '5', '6', '3', '1', '7']",4.838268789866018,11.655541853850263
4.0,"['8', '4', '9', '2', '5', '6', '3', '1', '7']",4.838268789866018,11.655541853850263
6.0,"['8', '4', '9', '2', '5', '3', '10', '1', '7']",4.984392189820789,12.179804459425338
5.0,"['8', '4', '2', '5', '6', '3', '11', '10', '12']",4.386334477984558,10.354908632713606
12.0,"['8', '4', '9', '2', '5', '3', '6', '11', '7']",4.908263063449381,11.648111558114994
0.0,"['4', '9', '2', '5', '10', '3', '6', '1', '7']",4.852821344386016,11.731800555770093
4.0,"['3', '4', '2', '5', '11', '1', '12', '10', '7']",4.4256996115756975,10.521802472129117
7.0,"['8', '4', '9', '2', '5', '3', '6', '11', '7']",4.908263063449381,11.648111558114994
5.0,"['8', '4', '9', '2', '5', '3', '6', '1', '10']",4.90233739263454,11.90439138402876
7.0,"['8', '4', '2', '5', '3', '11', '1', '12', '7']",4.387913988655311,10.421505532496212
1.0,"['8', '4', '9', '2', '5', '3', '6', '11', '7']",4.908263063449381,11.648111558114994
0.0,"['8', '4', '9', '2', '5', '3', '6', '11', '7']",4.908263063449381,11.648111558114994
4.0,"['8', '4', '2', '5', '3', '12', '1', '19', '7']",4.292223254576125,10.496783439662977
2.0,"['8', '4', '9', '2', '5', '3', '6', '11', '10']",4.977170116540149,11.903943935408325
8.0,"['8', '4', '9', '2', '5', '6', '1', '10', '7']",4.98507790075239,12.099043105754372
4.0,"['8', '4', '9', '2', '5', '3', '6', '11', '7']",4.908263063449381,11.648111558114994
6.0,"['8', '2', '9', '5', '3', '6', '1', '12', '7']",4.590293303370717,11.003589833387498
7.0,"['3', '4', '9', '2', '5', '1', '12', '19', '7']",4.707035810291356,11.588958135381318
8.0,"['8', '4', '9', '2', '5', '3', '6', '11', '10']",4.977170116540149,11.903943935408325
4.0,"['3', '4', '9', '2', '8', '5', '6', '11', '7']",4.923738843225168,11.724079931932344
6.0,"['3', '4', '2', '5', '8', '11', '1', '12', '7']",4.402413428094926,10.4582658271408
2.0,"['3', '4', '2', '5', '8', '1', '11', '12', '6']",4.3268895999687915,10.20551710433688
2.0,"['3', '4', '9', '2', '5', '6', '1', '10', '7']",4.868781000666836,11.781893136544802
3.0,"['3', '9', '2', '8', '5', '11', '6', '12', '7']",4.722518282635747,11.245895938206452
4.0,"['3', '9', '2', '8', '5', '11', '6', '15', '7']",3.9083337928660282,8.707314530452425
1.0,"['3', '9', '2', '8', '5', '1', '6', '15', '7']",3.7402178115460263,8.274226379344771
7.0,"['3', '8', '2', '11', '1', '5', '13', '15', '6']",3.976380771893171,8.77218707426179
5.0,"['3', '9', '2', '8', '1', '5', '6', '13', '15']",4.256128740742687,9.662139243734032
13.0,"['3', '9', '13', '8', '5', '10', '1', '7', '15']",4.3262045225359484,9.663718131848672
3.0,"['13', '9', '2', '8', '11', '5', '6', '10', '15']",4.447176543009261,9.89343828572768
0.0,"['3', '9', '2', '8', '6', '11', '10', '12', '15']",3.681740551080676,8.10575042006421
1.0,"['3', '8', '2', '5', '11', '13', '1', '15', '6']",4.013024940892477,8.857337671224105
3.0,"['3', '9', '2', '8', '5', '11', '13', '18', '12']",5.320917034843734,12.965355722339286
2.0,"['3', '9', '2', '8', '10', '5', '1', '6', '15']",3.82661796598531,8.546051901472229
4.0,"['3', '8', '2', '5', '13', '1', '10', '12', '6']",4.873316591930303,11.738654715570547
11.0,"['3', '9', '2', '8', '10', '11', '6', '12', '15']",3.716542948045482,8.255393064495037
2.0,"['3', '9', '2', '8', '10', '1', '6', '12', '15']",3.548912419672572,7.856288688201937
4.0,"['3', '9', '2', '8', '10', '1', '6', '12', '15']",3.548912419672572,7.856288688201937
0.0,"['3', '9', '2', '10', '5', '1', '6', '12', '7']",4.6306461375813575,11.165260211348123
4.0,"['3', '4', '2', '5', '13', '1', '10', '12', '6']",4.900781742781811,11.77840176572073
10.0,"['3', '4', '9', '2', '8', '6', '5', '11', '7']",4.918276510372857,11.713997648430468
6.0,"['3', '4', '9', '2', '8', '6', '5', '11', '7']",4.918276510372857,11.713997648430468
0.0,"['3', '4', '9', '2', '8', '6', '5', '1', '7']",4.834329693951487,11.668591082625447
3.0,"['3', '4', '9', '2', '8', '6', '5', '11', '10']",4.981500953970061,11.954405915578953
2.0,"['3', '4', '9', '2', '8', '6', '5', '1', '7']",4.834329693951487,11.668591082625447
8.0,"['3', '4', '2', '8', '13', '11', '5', '12', '6']",4.990299748812675,11.86329883380317
7.0,"['4', '9', '2', '8', '13', '6', '5', '11', '10']",5.740242308212613,13.972812895373572
6.0,"['8', '9', '2', '13', '3', '6', '11', '14', '7']",5.581907927976837,13.57306203750878
4.0,"['8', '13', '2', '11', '3', '1', '14', '12', '7']",5.03511041681168,12.135261625051648
7.0,"['8', '13', '2', '3', '1', '6', '14', '12', '10']",4.919715737082648,11.989632470946479
13.0,"['8', '13', '2', '9', '11', '3', '6', '14', '7']",5.606731118038749,13.589970550573216
7.0,"['8', '13', '2', '3', '1', '14', '6', '12', '7']",4.838975664380091,11.675429610592445
7.0,"['8', '10', '2', '13', '16', '3', '14', '6', '17']",5.591440139504056,14.156602617778443
6.0,"['8', '10', '2', '16', '3', '1', '6', '14', '7']",4.407198374948899,10.71596609454501
7.0,"['8', '13', '2', '3', '1', '10', '14', '12', '7']",4.9992702883957305,12.272475646807532
