Score,Lineup,score2,vari
13.0,"['3', '9', '5', '8', '10', '11', '6', '12', '13']",4.413183512888628,10.242736245097184
4.0,"['14', '3', '10', '5', '6', '8', '13', '1', '4']",3.75252077977154,8.50141999544092
11.0,"['2', '3', '9', '5', '8', '6', '11', '1', '4']",4.322736679206554,10.192258182872685
8.0,"['14', '7', '3', '10', '1', '2', '13', '15', '11']",3.9456672477204133,9.053350061227377
7.0,"['2', '9', '3', '8', '10', '1', '11', '7', '4']",4.6042027254160995,11.061324860603015
15.0,"['2', '9', '3', '8', '11', '7', '1', '4', '13']",4.038662935104728,9.398637593887312
7.0,"['2', '9', '3', '8', '11', '7', '12', '4', '13']",4.156911667247211,9.729725968623889
7.0,"['2', '9', '3', '8', '11', '7', '4', '1', '15']",4.049292596070441,9.342309592386059
4.0,"['9', '3', '5', '8', '11', '7', '1', '4', '15']",3.8434495415395946,8.73415070444195
4.0,"['9', '11', '5', '8', '7', '12', '15', '4', '13']",3.773450619496418,8.540981011657134
0.0,"['14', '7', '3', '5', '8', '13', '1', '15', '21']",3.193995356393587,7.110398141570203
8.0,"['2', '9', '5', '8', '12', '1', '4', '25', '7']",3.5703747248303865,8.150302895417173
7.0,"['2', '3', '9', '5', '8', '12', '1', '4', '7']",4.170438994551456,9.907381944668835
2.0,"['9', '3', '8', '5', '12', '1', '4', '7', '25']",3.190856399090492,7.069055356049043
3.0,"['2', '9', '5', '8', '12', '3', '1', '4', '7']",4.212587482136257,10.004041901209458
1.0,"['2', '3', '5', '9', '1', '8', '7', '12', '13']",4.02427231761383,9.40023772829375
1.0,"['2', '3', '9', '5', '1', '12', '14', '7', '4']",4.140145448562664,9.811572503445017
5.0,"['2', '10', '9', '5', '1', '3', '12', '7', '4']",4.392422950500015,10.367615676576161
1.0,"['9', '10', '5', '1', '3', '12', '14', '4', '7']",4.155356649744921,9.736721753436697
4.0,"['14', '10', '3', '5', '1', '7', '4', '13', '21']",3.4338667866214454,7.649839869777493
5.0,"['2', '9', '5', '8', '11', '7', '12', '16', '13']",4.164112557895496,9.725812745357558
0.0,"['2', '9', '5', '8', '11', '1', '12', '4', '13']",4.285587958996239,10.044103654585339
2.0,"['14', '10', '2', '5', '1', '8', '7', '13', '4']",4.172301741165436,9.77805959898091
2.0,"['14', '10', '2', '5', '1', '8', '7', '13', '4']",4.172301741165436,9.77805959898091
5.0,"['2', '9', '10', '8', '11', '1', '12', '4', '16']",4.44613485414996,10.426486724975263
1.0,"['14', '10', '1', '5', '8', '7', '11', '13', '16']",3.8754985876183086,8.904761047830577
