Score,Lineup,score2
5.0,"['3', '7', '2', '9', '11', '5', '15', '4', '13']",3.886341775492901
1.0,"['5', '7', '2', '9', '11', '16', '15', '4', '13']",3.7949709892097436
11.0,"['5', '3', '2', '9', '7', '16', '10', '1', '4']",3.9328703596422487
10.0,"['5', '3', '2', '9', '7', '16', '10', '4', '13']",3.7645241250524957
4.0,"['5', '11', '3', '2', '10', '15', '4', '6', '1']",3.88641858804683
6.0,"['5', '3', '9', '2', '7', '16', '10', '4', '13']",3.7511386242808054
1.0,"['5', '3', '9', '7', '10', '4', '11', '13', '6']",3.5336831404074474
6.0,"['5', '3', '9', '2', '7', '16', '10', '4', '1']",3.920682969404148
8.0,"['2', '3', '9', '11', '7', '4', '10', '6', '13']",3.485961771119112
3.0,"['2', '3', '9', '11', '16', '5', '10', '4', '1']",4.133216346908833
1.0,"['4', '3', '2', '7', '16', '15', '5', '10', '13']",3.7901366675063217
0.0,"['4', '3', '2', '9', '7', '16', '15', '1', '21']",4.039498590342294
6.0,"['4', '3', '9', '2', '7', '16', '5', '10', '13']",3.7377898643565457
4.0,"['3', '9', '2', '7', '16', '15', '5', '4', '1']",4.094002635575639
2.0,"['3', '9', '2', '7', '16', '5', '10', '4', '1']",3.888414322369545
6.0,"['3', '9', '2', '16', '5', '15', '7', '4', '1']",4.105860463428041
7.0,"['3', '9', '2', '5', '7', '10', '4', '6', '13']",3.4391101237952695
3.0,"['12', '9', '3', '2', '7', '4', '10', '6', '13']",3.158939521664709
1.0,"['12', '3', '9', '2', '5', '7', '10', '1', '4']",3.5824879108642915
3.0,"['12', '3', '9', '5', '4', '21', '7', '1', '6']",3.5394906736324874
5.0,"['12', '2', '3', '9', '21', '5', '4', '15', '1']",3.935726239577192
5.0,"['15', '3', '2', '9', '21', '5', '6', '18', '4']",3.8814194174572303
8.0,"['11', '3', '9', '2', '5', '7', '15', '12', '1']",3.839981527759746
3.0,"['11', '3', '9', '2', '5', '7', '15', '4', '1']",4.089711106520676
3.0,"['10', '3', '9', '2', '5', '7', '4', '1', '12']",3.593975602484334
0.0,"['3', '8', '2', '9', '5', '15', '7', '4', '18']",4.758640124934967
8.0,"['3', '8', '9', '2', '5', '10', '7', '4', '1']",4.649972632335053
3.0,"['11', '3', '9', '2', '10', '7', '24', '4', '1']",3.8869400749216827
1.0,"['3', '8', '2', '9', '5', '11', '7', '4', '18']",4.678781719739619
2.0,"['11', '8', '3', '2', '5', '10', '15', '4', '1']",4.931885705193587
7.0,"['10', '8', '3', '9', '11', '5', '7', '4', '18']",4.6364943953619715
4.0,"['11', '8', '3', '9', '15', '10', '7', '4', '18']",4.6375007587546095
3.0,"['10', '11', '3', '9', '15', '5', '7', '4', '1']",4.03104226450313
3.0,"['11', '8', '3', '9', '5', '10', '7', '4', '18']",4.5709933555840285
7.0,"['11', '8', '3', '9', '5', '10', '7', '4', '1']",4.707814591961144
1.0,"['11', '8', '3', '9', '15', '5', '7', '4', '18']",4.8133709221228935
7.0,"['11', '8', '3', '9', '15', '10', '7', '4', '18']",4.6375007587546095
2.0,"['11', '8', '3', '9', '15', '10', '7', '6', '1']",4.620706766200559
9.0,"['10', '8', '3', '9', '7', '4', '11', '1', '6']",4.506895574031845
1.0,"['11', '8', '3', '9', '15', '10', '7', '4', '1']",4.773619470373672
7.0,"['11', '8', '3', '9', '7', '15', '10', '4', '18']",4.636581733347555
3.0,"['10', '8', '3', '9', '7', '5', '4', '1', '6']",4.532918788230382
0.0,"['10', '8', '3', '9', '11', '5', '7', '4', '18']",4.6364943953619715
0.0,"['5', '3', '8', '9', '10', '15', '7', '4', '1']",4.847843925884667
3.0,"['5', '8', '11', '9', '3', '15', '7', '4', '18']",4.820274100442525
